Axial Position x, Normalized Nozzle Radius r
6.10,3.105164
6.11,3.108194
6.12,3.111221
6.13,3.114245
6.14,3.117267
6.15,3.120286
6.16,3.123302
6.17,3.126316
6.18,3.129328
6.19,3.132336
6.20,3.135343
6.21,3.138346
6.22,3.141347
6.23,3.144345
6.24,3.147341
6.25,3.150334
6.26,3.153325
6.27,3.156313
6.28,3.159298
6.29,3.162280
6.30,3.165260
6.31,3.168238
6.32,3.171212
6.33,3.174184
6.34,3.177154
6.35,3.180121
6.36,3.183085
6.37,3.186046
6.38,3.189005
6.39,3.191961
6.40,3.194915
6.41,3.197866
6.42,3.200814
6.43,3.203759
6.44,3.206702
6.45,3.209642
6.46,3.212580
6.47,3.215515
6.48,3.218447
6.49,3.221376
6.50,3.224303
6.51,3.227227
6.52,3.230148
6.53,3.233067
6.54,3.235983
6.55,3.238896
6.56,3.241806
6.57,3.244714
6.58,3.247619
6.59,3.250522
6.60,3.253421
6.61,3.256318
6.62,3.259212
6.63,3.262104
6.64,3.264993
6.65,3.267879
6.66,3.270762
6.67,3.273642
6.68,3.276520
6.69,3.279395
6.70,3.282268
6.71,3.285137
6.72,3.288004
6.73,3.290868
6.74,3.293729
6.75,3.296588
6.76,3.299443
6.77,3.302296
6.78,3.305146
6.79,3.307994
6.80,3.310838
6.81,3.313680
6.82,3.316519
6.83,3.319355
6.84,3.322189
6.85,3.325020
6.86,3.327847
6.87,3.330672
